WardsPlaced,WardsDestroyed,Dragons,Heralds,TowersDestroyed,TotalMinionsKilled,TotalJungleMinionsKilled,Win
16,4,1,0,0,227,56,lose
21,2,0,0,0,245,53,win
15,1,0,0,0,218,40,win
22,1,0,0,0,209,55,lose
22,2,0,0,0,180,49,win
16,3,0,0,0,218,48,lose
25,4,0,1,0,220,37,lose
12,2,0,0,0,250,49,win
17,6,0,0,0,221,50,win
16,2,0,0,0,212,68,lose
20,2,0,1,0,217,43,win
15,2,0,0,0,243,64,lose
15,3,0,1,0,242,59,win
16,3,0,0,0,210,56,lose
47,1,1,0,0,260,54,lose
41,4,1,0,0,213,59,lose
18,2,1,0,0,218,62,win
20,3,0,0,0,239,47,lose
43,3,0,0,0,187,28,lose
15,2,1,0,0,220,52,lose
15,2,0,0,0,228,49,lose
34,4,0,0,0,218,48,lose
16,3,0,1,0,259,60,win
10,2,0,0,0,170,45,lose
12,3,0,0,0,205,52,lose
12,2,0,1,0,238,80,win
16,4,1,0,0,261,52,win
16,4,0,0,0,252,40,win
15,4,0,0,0,204,56,lose
12,3,1,0,0,168,35,lose
13,2,1,0,0,232,62,win
11,3,0,0,0,220,44,win
16,0,0,0,0,247,56,win
11,5,0,0,0,201,51,lose
16,2,0,0,0,175,40,lose
15,2,0,0,0,252,42,win
16,2,0,1,0,203,60,lose
19,2,0,0,0,185,44,lose
26,1,1,0,0,195,45,win
15,4,1,0,0,240,64,win
16,1,0,0,0,248,57,lose
13,4,0,0,0,239,46,win
17,5,1,0,0,223,44,lose
19,1,0,0,0,223,44,win
51,5,0,0,0,195,68,lose
13,4,1,0,0,257,52,win
40,3,0,0,0,214,36,win
18,5,1,0,0,241,40,lose
42,3,0,0,0,197,47,lose
34,6,0,0,0,208,47,win
15,1,0,0,0,217,55,win
37,5,0,0,0,213,52,lose
18,5,1,1,0,241,52,win
15,1,0,0,0,208,35,lose
19,2,1,0,0,242,56,win
18,2,1,0,0,229,38,win
13,1,1,1,0,196,56,win
17,3,0,0,0,195,52,lose
15,0,1,0,0,237,73,win
18,4,0,0,0,210,44,lose
15,3,1,0,0,199,45,win
89,2,0,0,0,218,54,lose
15,1,0,0,0,194,60,lose
53,3,1,0,0,222,41,lose
36,3,0,1,0,255,68,win
19,2,0,1,0,191,48,lose
10,0,0,1,0,203,48,lose
11,0,0,0,0,209,39,win
12,1,0,0,0,183,66,lose
13,2,0,0,0,215,31,lose
17,4,0,0,0,248,65,win
14,1,0,0,0,203,43,lose
15,1,1,0,0,225,62,lose
22,5,1,0,0,238,48,lose
15,3,1,1,0,215,46,lose
16,1,0,0,0,220,55,lose
14,3,1,0,0,230,36,win
17,3,0,1,0,233,55,win
40,3,1,0,0,190,65,lose
18,1,0,0,0,197,39,lose
15,1,0,0,0,251,40,win
14,3,0,0,0,219,52,lose
51,4,0,0,0,239,54,win
11,1,0,0,0,219,40,lose
16,1,1,1,0,174,64,lose
37,3,1,0,0,242,48,lose
19,3,0,0,0,244,40,win
13,6,0,0,0,194,69,lose
13,1,0,0,0,199,72,win
50,4,1,0,0,226,56,win
13,3,0,0,0,268,52,win
21,2,0,0,0,206,51,lose
17,2,0,0,0,203,45,lose
41,4,0,1,0,202,33,lose
18,2,0,1,0,159,26,lose
14,3,0,0,0,227,40,lose
16,2,1,0,0,218,42,win
18,2,0,0,0,221,58,lose
27,1,0,0,0,224,66,lose
15,2,0,0,0,192,38,lose
17,3,0,1,1,229,60,win
10,0,0,0,0,216,55,lose
70,6,1,0,0,210,63,lose
18,2,0,0,0,192,44,lose
14,0,0,0,0,246,36,lose
17,5,0,0,0,220,30,lose
16,3,1,0,0,206,36,lose
18,4,0,0,0,200,37,win
16,4,0,1,0,207,60,win
14,3,1,0,0,231,44,win
86,4,1,0,0,213,49,win
15,6,0,0,0,195,44,lose
19,5,1,0,0,258,63,win
16,3,1,0,0,222,44,win
12,2,0,0,0,217,69,lose
17,1,1,0,0,205,62,lose
17,3,0,0,0,241,42,win
15,1,1,1,0,240,52,win
144,4,1,0,0,230,42,lose
38,3,1,0,0,177,59,win
22,3,0,0,0,205,31,win
29,2,0,0,0,196,60,win
16,0,1,0,0,234,60,win
16,4,1,0,0,205,62,lose
14,4,0,0,0,210,39,lose
16,5,0,1,0,217,42,win
15,3,0,0,0,206,65,lose
14,3,0,1,0,246,40,win
41,22,0,0,0,212,46,lose
21,4,0,0,0,224,64,lose
14,6,0,0,0,220,48,lose
16,3,0,0,0,245,50,win
13,0,1,0,0,233,60,win
13,1,0,0,0,215,44,win
15,4,1,1,0,187,49,win
15,2,1,0,0,254,53,win
12,4,0,1,0,211,44,lose
13,4,0,0,0,231,43,win
35,5,1,0,0,224,60,win
12,0,0,1,0,207,48,lose
14,3,0,0,0,169,52,lose
15,3,1,0,0,229,56,lose
38,2,1,0,0,165,56,lose
83,3,0,0,0,250,52,lose
17,5,0,0,0,209,52,lose
16,3,1,0,0,216,52,win
63,1,0,0,0,246,65,lose
16,3,0,0,0,242,55,win
14,2,0,0,0,247,62,lose
17,3,0,0,0,211,48,lose
17,1,1,0,0,240,48,win
11,2,0,0,0,234,58,lose
13,0,1,0,0,228,44,win
18,4,1,0,0,213,45,win
18,4,1,0,0,246,52,win
11,0,0,0,0,216,46,lose
15,4,0,1,0,190,40,win
19,1,0,1,0,222,39,lose
13,1,1,1,0,214,72,win
13,3,0,0,0,221,55,lose
18,3,0,0,0,218,52,win
19,2,0,0,0,192,36,win
12,2,1,1,0,202,57,win
12,0,0,0,0,182,64,lose
12,4,1,0,0,229,51,win
14,0,1,0,0,211,44,lose
18,4,1,0,0,248,61,win
17,6,1,0,0,203,51,win
53,1,0,1,0,193,50,lose
16,2,1,0,0,204,44,lose
47,0,0,0,0,205,48,win
15,5,0,0,0,263,64,win
19,5,0,0,0,234,44,win
129,17,1,0,0,185,58,win
23,4,1,0,0,247,40,win
29,1,0,0,0,247,52,win
15,13,0,1,0,240,55,lose
16,4,1,0,0,223,44,win
18,2,0,0,0,201,49,win
15,2,0,0,0,232,36,win
17,8,0,0,0,216,44,win
14,6,0,0,0,222,46,lose
17,4,0,0,0,244,52,lose
22,1,0,1,0,238,48,win
25,4,0,0,0,226,66,lose
12,3,0,0,0,216,60,lose
17,2,1,1,0,217,48,lose
15,4,0,1,0,233,53,win
14,4,1,0,0,211,49,win
12,2,1,0,0,214,48,lose
15,4,0,0,0,228,40,win
17,5,0,0,0,220,44,win
37,1,1,0,0,179,36,win
19,6,1,0,0,202,52,lose
17,4,1,0,0,204,52,win
37,4,0,0,0,204,49,win
16,2,0,0,0,209,40,lose
15,3,0,0,0,247,48,win
19,1,1,0,0,244,47,lose
17,2,0,0,0,226,48,win
85,0,1,0,0,208,50,lose
16,0,1,1,0,212,60,win
16,4,0,0,0,235,60,win
18,2,0,0,0,156,32,lose
26,3,0,1,0,210,42,win
15,4,0,1,0,217,40,lose
19,7,0,0,0,243,48,lose
14,2,0,0,0,199,36,win
13,1,0,0,0,171,44,lose
15,3,0,0,0,197,50,lose
12,3,0,0,0,178,28,lose
21,6,1,0,0,237,80,win
17,2,0,0,0,233,42,lose
13,1,0,0,0,241,41,lose
20,3,1,0,1,231,38,win
13,1,0,0,0,213,28,lose
66,2,0,1,0,212,51,win
22,4,1,0,0,197,53,win
13,2,0,0,0,212,48,lose
16,0,1,0,0,228,56,win
18,1,1,1,0,234,68,win
50,2,0,0,0,222,84,lose
48,4,1,0,0,201,24,lose
17,16,0,0,0,256,43,lose
16,3,0,0,0,189,55,win
10,3,0,0,0,222,55,lose
15,3,0,0,0,220,62,lose
16,5,0,0,0,225,60,lose
16,11,0,0,0,226,60,win
15,2,0,0,0,198,59,lose
13,4,0,1,0,198,48,lose
56,1,0,0,0,258,69,lose
19,3,0,0,0,212,45,win
38,1,0,0,0,173,48,lose
21,4,1,0,0,229,64,lose
15,4,0,0,0,248,51,win
16,2,0,0,0,217,55,lose
20,1,1,0,0,249,52,win
26,3,0,0,0,242,52,lose
12,1,0,0,0,215,40,win
15,16,1,0,0,242,47,win
16,5,1,0,0,198,36,lose
19,0,1,0,0,233,48,lose
53,5,0,0,0,207,44,lose
15,3,0,0,0,214,56,win
45,3,0,0,0,190,56,lose
13,1,1,0,0,204,64,win
60,3,1,0,0,221,51,lose
17,5,1,0,0,194,51,win
15,2,1,0,0,211,58,lose
48,0,1,0,0,195,72,win
15,1,0,0,0,232,56,lose
17,1,0,0,0,208,44,lose
16,3,0,1,0,220,36,win
12,1,0,0,0,204,42,lose
20,1,1,1,0,225,66,lose
18,1,1,0,0,206,64,win
37,3,0,1,0,235,48,lose
16,0,0,0,0,188,31,lose
15,7,0,0,0,202,52,lose
152,4,1,0,0,233,60,lose
44,1,1,0,0,172,62,lose
18,1,0,1,0,207,44,win
17,4,1,0,0,217,56,lose
16,2,0,0,0,216,40,lose
16,1,1,0,0,241,60,lose
16,7,0,0,0,218,60,lose
12,0,0,0,0,216,69,lose
23,3,0,0,0,184,40,win
15,2,1,0,0,225,48,win
11,0,0,0,0,188,39,win
20,3,1,0,1,195,44,win
15,3,0,0,0,218,47,lose
14,1,0,0,0,224,60,lose
17,2,0,0,0,237,83,win
17,4,0,1,1,247,48,win
15,5,1,0,0,235,55,win
42,4,0,0,0,212,51,win
18,7,1,0,0,267,39,win
26,5,1,0,0,234,55,win
15,0,0,0,0,219,50,win
16,1,1,0,0,207,44,lose
14,2,0,0,0,240,59,win
14,1,0,0,0,220,52,lose
38,2,0,0,0,183,42,lose
128,3,1,0,0,232,50,lose
14,0,1,0,0,245,64,win
20,2,1,1,0,160,48,lose
73,2,0,1,0,201,62,lose
18,0,1,0,0,209,52,lose
50,5,0,0,0,237,74,win
18,4,0,0,0,229,60,lose
17,6,0,0,0,224,37,win
18,3,1,1,0,236,55,lose
14,0,1,1,0,204,76,win
20,5,1,0,0,229,46,win
15,1,0,1,0,229,58,win
13,5,0,0,0,197,41,lose
12,2,0,1,0,218,52,lose
58,2,1,0,0,223,61,win
16,6,0,0,0,243,40,lose
21,2,0,0,0,213,56,win
19,2,1,1,0,232,53,win
18,5,1,0,0,245,44,win
8,1,0,0,0,167,38,lose
28,3,0,0,0,242,57,win
16,3,1,0,0,183,31,win
16,7,1,0,0,224,56,lose
40,3,0,0,0,191,44,lose
37,4,0,0,0,227,46,lose
38,0,0,0,0,232,68,win
16,2,0,0,0,234,44,lose
16,4,1,0,0,222,47,lose
17,3,0,0,0,242,34,lose
15,2,0,1,0,226,40,lose
17,3,0,0,0,206,51,win
12,3,1,0,0,214,60,win
17,1,0,0,0,213,43,win
11,2,0,0,0,223,44,lose
13,3,1,0,0,247,51,win
14,3,0,0,0,233,51,lose
20,4,1,0,0,206,50,lose
12,4,1,0,0,220,60,win
16,2,0,0,0,230,56,lose
14,2,0,0,0,215,63,win
37,0,0,0,0,214,59,lose
16,4,1,1,0,196,54,lose
32,2,0,0,0,178,49,lose
33,2,0,0,0,203,49,lose
14,2,0,0,0,226,37,win
16,2,1,0,0,190,60,win
17,5,0,0,0,209,52,lose
15,4,0,0,0,206,56,win
16,1,1,0,0,195,45,win
22,3,1,0,0,218,55,win
20,2,1,0,0,223,73,lose
53,2,0,0,0,238,44,lose
20,1,0,1,0,246,56,win
18,2,1,0,0,237,43,win
14,3,0,0,0,202,38,lose
57,2,0,0,0,223,45,lose
35,6,1,0,0,207,57,win
26,5,1,0,0,208,52,win
14,4,0,0,0,230,64,win
14,0,1,0,0,236,72,win
13,2,0,0,0,205,44,lose
33,2,0,0,0,226,67,win
17,4,1,0,0,217,50,win
53,2,0,0,0,227,56,lose
18,3,1,0,0,190,60,lose
16,3,1,0,0,218,44,win
34,1,1,1,0,190,59,win
32,2,0,1,0,214,40,lose
12,2,0,1,0,208,55,lose
18,1,0,1,0,207,56,lose
11,3,0,0,0,204,51,lose
38,4,1,0,0,200,56,lose
16,1,1,0,0,235,60,win
15,5,0,0,0,244,60,win
29,2,1,1,1,230,65,win
14,1,0,0,0,206,44,lose
16,6,1,1,0,199,56,win
12,2,0,0,0,246,41,win
14,2,0,1,0,226,45,win
17,2,0,0,0,180,52,lose
13,1,1,0,0,187,45,lose
16,2,0,0,0,217,44,win
16,1,0,1,0,206,44,lose
18,4,0,0,0,235,47,win
42,2,0,0,0,219,54,lose
13,4,0,0,0,212,44,lose
16,5,0,0,0,169,52,lose
16,3,1,0,0,259,31,win
14,2,1,0,0,220,56,win
15,0,0,0,0,253,32,lose
17,2,0,1,0,227,57,lose
18,4,0,0,0,227,44,lose
16,2,0,0,0,207,44,win
87,2,1,0,0,198,52,win
18,4,1,0,0,244,72,lose
17,3,1,0,0,186,60,win
20,5,0,0,0,241,47,lose
18,5,0,0,0,256,44,win
11,2,0,0,0,230,60,win
16,5,0,0,0,243,67,win
13,3,0,0,0,203,38,win
17,2,1,0,0,198,48,lose
15,3,0,0,0,221,76,win
18,2,0,0,0,239,48,win
14,0,0,1,0,199,60,lose
17,4,0,0,0,255,55,win
13,1,0,0,0,216,52,lose
14,1,0,0,0,246,50,win
122,4,0,1,1,216,44,win
19,5,0,1,0,235,40,lose
15,1,0,0,0,180,42,lose
15,4,0,0,0,191,45,win
16,2,0,0,0,199,41,lose
18,4,0,0,0,212,35,lose
81,2,0,0,0,257,76,win
17,7,0,0,0,235,56,lose
22,3,0,0,0,212,42,lose
13,2,1,0,0,251,56,win
16,4,1,0,0,223,47,lose
59,2,1,0,0,250,58,win
94,4,0,1,0,208,34,lose
42,5,0,0,0,214,48,lose
13,1,0,0,0,197,48,lose
16,4,0,0,0,195,53,lose
42,5,0,0,0,220,33,win
15,4,1,0,0,208,40,lose
9,1,0,1,1,221,63,win
82,2,1,1,0,208,73,win
17,3,1,0,0,208,48,lose
250,4,0,1,0,209,44,win
15,1,1,0,0,248,52,lose
15,1,1,0,0,190,51,lose
37,2,1,0,0,190,59,lose
17,7,1,0,0,232,34,lose
13,4,1,0,0,207,36,win
42,2,0,1,0,243,54,lose
22,3,0,1,0,209,48,lose
143,2,1,0,0,214,60,win
23,1,1,1,1,170,60,win
21,3,1,0,0,226,52,win
14,4,1,0,0,204,48,lose
12,5,0,0,0,251,52,lose
17,1,0,0,0,216,48,win
20,1,1,0,0,246,49,win
16,1,1,0,0,178,58,lose
19,1,0,0,0,268,52,win
14,6,0,0,0,180,43,lose
15,1,0,0,0,194,72,win
16,2,1,0,0,249,59,win
16,5,0,0,0,224,75,win
18,3,1,0,0,259,50,win
84,1,0,0,0,227,40,lose
17,3,0,1,0,204,50,win
13,0,0,0,0,197,43,lose
87,3,1,1,0,216,68,win
17,2,0,0,0,167,54,lose
33,4,1,0,0,207,44,lose
20,4,1,0,0,252,59,win
15,1,1,1,0,164,45,win
41,4,1,0,0,241,55,win
14,1,0,1,0,170,61,win
13,3,1,1,1,216,64,win
16,3,1,0,0,244,68,win
22,2,0,0,0,218,59,win
15,3,0,0,0,231,35,win
16,2,0,0,0,225,44,lose
45,5,1,0,0,204,51,lose
13,3,0,0,0,215,56,win
17,6,1,0,1,219,48,win
17,2,1,0,0,227,48,lose
13,1,1,1,0,233,52,win
17,3,1,1,0,187,59,lose
16,1,0,0,0,212,69,win
11,2,0,0,0,209,39,win
37,4,0,0,1,240,48,win
15,0,0,1,0,204,47,lose
15,6,1,0,0,212,67,win
19,4,0,0,0,224,35,win
15,1,1,1,0,262,56,win
17,5,0,1,0,245,59,lose
23,4,1,0,0,252,47,win
18,1,1,1,0,205,55,lose
22,3,1,1,0,231,60,win
18,3,1,0,0,219,60,win
57,0,1,0,0,238,80,win
11,3,0,0,0,237,52,lose
13,2,0,0,0,239,53,lose
13,1,0,1,0,220,51,lose
18,3,0,0,0,233,35,lose
16,0,1,0,0,224,40,lose
23,5,1,0,0,241,54,win
20,3,1,0,0,166,48,win
40,5,0,1,0,201,43,win
11,3,0,0,0,200,32,lose
16,2,1,0,0,219,49,win
10,2,0,0,0,195,41,lose
15,1,0,0,0,208,47,win
83,3,1,0,0,236,55,lose
11,2,1,1,1,224,56,win
17,3,1,0,0,214,58,win
15,17,0,0,0,216,28,lose
16,1,0,0,0,226,45,lose
18,3,1,0,0,187,60,win
20,9,0,0,0,208,40,win
21,2,1,0,0,197,56,lose
12,0,0,1,0,211,44,win
13,4,0,1,0,207,37,lose
35,2,0,0,0,189,60,win
15,3,1,0,0,217,60,lose
22,3,0,0,0,188,40,lose
13,2,0,0,0,194,36,win
18,15,1,1,0,187,59,lose
12,0,1,0,0,210,48,lose
16,3,1,0,0,196,61,win
15,5,1,0,0,197,63,lose
13,1,1,0,0,229,64,win
17,0,0,0,0,220,40,lose
14,3,0,0,0,214,45,lose
18,0,0,0,0,220,52,lose
15,1,0,0,0,204,52,lose
21,2,1,0,0,227,64,win
12,1,0,0,0,214,49,lose
17,3,0,0,0,193,33,lose
17,2,0,0,0,208,60,win
16,5,0,0,0,187,46,win
23,1,1,1,0,239,73,win
93,1,1,1,0,220,48,win
14,3,1,0,0,227,60,win
87,3,1,0,0,193,52,lose
16,1,0,0,0,222,46,lose
18,2,0,0,0,207,55,lose
22,3,1,0,0,217,57,win
13,1,0,1,0,229,39,lose
13,0,0,0,0,231,46,lose
17,2,0,0,0,212,48,lose
17,3,0,0,0,219,32,lose
13,3,0,1,0,218,68,win
16,4,0,0,0,244,46,win
45,2,1,0,0,189,52,win
19,5,0,0,0,191,41,lose
26,3,0,0,0,193,37,lose
14,3,1,0,0,225,39,win
14,3,0,1,0,236,71,win
29,3,0,0,0,194,52,lose
17,3,0,1,0,240,44,win
17,3,1,0,0,230,61,lose
19,3,0,0,0,254,48,lose
13,2,0,0,0,205,49,win
14,2,0,0,0,210,41,lose
18,3,1,0,0,212,47,lose
43,4,0,0,0,226,41,lose
13,2,0,0,0,193,32,lose
21,2,1,1,0,236,59,win
14,3,0,0,0,224,44,win
50,2,0,0,0,233,69,win
15,3,0,0,0,204,45,win
44,4,0,0,0,182,56,lose
17,6,1,0,0,230,54,win
21,7,0,0,0,204,48,lose
33,2,0,1,0,233,52,win
41,4,1,0,0,191,64,lose
18,3,0,0,0,201,48,lose
18,0,1,0,0,223,60,lose
16,1,0,0,0,207,47,lose
17,3,0,0,0,216,47,win
17,3,1,0,0,237,49,win
17,4,0,0,0,213,40,lose
16,4,0,0,0,224,40,win
14,0,1,0,1,197,60,win
13,1,0,0,0,205,48,lose
20,2,1,1,0,228,64,win
19,2,1,0,0,223,40,win
23,1,0,0,0,229,52,win
17,2,0,0,0,208,40,lose
14,4,1,0,0,224,45,win
20,3,1,0,0,188,40,win
18,1,0,0,0,231,47,win
23,1,0,1,0,220,60,lose
17,3,0,0,0,215,38,lose
13,2,1,0,0,231,55,lose
13,1,0,0,0,193,52,win
53,2,0,0,0,174,48,win
17,4,0,1,0,203,53,lose
39,2,0,0,0,231,40,lose
16,3,1,0,0,234,56,win
17,3,1,0,0,204,50,win
36,2,0,0,0,207,43,win
14,5,1,0,0,214,57,win
23,7,0,0,0,232,48,win
17,1,0,0,0,241,52,lose
13,3,0,1,0,191,58,lose
14,0,1,0,0,256,47,lose
24,3,1,1,0,236,64,win
45,1,0,0,0,203,40,lose
30,2,1,0,0,206,55,win
13,5,0,0,0,262,51,win
16,2,0,0,0,195,44,lose
12,5,0,0,0,235,60,win
14,1,0,0,0,236,40,win
19,4,0,0,0,253,63,lose
15,3,1,0,0,205,60,lose
19,3,0,1,1,257,52,win
17,1,0,0,0,203,64,lose
13,1,0,0,0,237,36,win
74,4,0,0,0,202,40,lose
30,4,1,0,0,235,66,lose
18,2,1,1,0,233,37,lose
16,6,0,1,0,212,39,win
14,1,1,0,0,222,56,lose
42,3,1,1,0,213,53,win
15,0,1,0,0,197,72,win
16,4,0,0,0,192,35,win
53,4,0,1,0,207,59,win
15,2,0,0,0,217,48,lose
17,2,0,0,0,204,56,lose
16,1,0,1,0,210,48,lose
24,1,1,1,0,208,60,win
14,4,1,1,1,235,37,win
15,2,0,0,0,169,48,win
12,2,0,0,0,210,36,lose
12,2,0,0,0,216,41,win
33,4,1,0,0,261,68,win
21,4,0,0,0,204,31,lose
17,9,1,1,1,251,65,win
14,3,1,0,0,193,63,lose
18,6,0,0,0,229,44,win
18,2,0,1,1,208,49,win
15,3,0,0,0,238,44,lose
13,1,0,0,0,227,63,lose
18,1,0,0,0,220,72,lose
9,2,0,0,0,225,48,lose
17,3,1,0,0,197,48,win
16,5,0,0,0,232,60,lose
14,2,1,0,1,216,50,win
18,2,0,0,0,191,64,win
41,2,0,0,0,191,39,lose
14,2,1,0,0,234,64,win
17,9,0,0,0,177,64,win
45,3,0,1,0,182,36,win
54,5,0,0,0,198,48,win
18,3,1,0,0,209,38,win
21,1,1,0,0,220,61,lose
17,2,0,0,0,216,38,lose
12,2,0,0,0,229,40,lose
13,19,0,0,0,221,50,lose
9,2,0,0,0,233,55,lose
17,6,1,0,0,238,36,win
16,1,1,0,0,222,44,lose
13,2,1,0,0,221,42,win
17,1,1,1,0,199,56,lose
32,2,1,0,0,228,63,lose
19,3,0,0,0,250,60,lose
20,3,0,0,0,193,36,lose
20,3,1,0,0,241,38,win
17,3,0,0,0,245,52,win
15,3,1,1,1,248,63,win
15,8,0,0,0,190,41,win
18,5,0,0,0,259,40,win
44,6,1,1,0,244,59,lose
16,4,0,0,0,232,41,lose
13,3,1,0,0,232,60,win
18,4,0,0,0,193,39,lose
14,3,0,0,0,241,71,win
17,0,1,0,0,214,56,win
15,0,0,0,0,207,56,win
15,5,0,1,0,242,56,win
15,4,0,0,0,215,60,win
18,2,0,0,0,208,40,win
39,3,0,0,0,196,37,lose
16,0,0,0,0,141,43,lose
17,5,1,0,0,197,48,lose
14,2,0,0,0,203,56,win
14,1,0,0,0,261,60,win
18,2,1,0,0,224,52,win
45,4,0,0,0,198,43,win
12,1,1,0,0,229,54,lose
17,3,1,0,1,175,22,lose
17,2,0,0,0,187,40,lose
37,2,1,1,0,158,59,lose
145,2,1,0,0,232,56,lose
14,2,1,0,0,251,52,win
10,2,0,0,0,211,44,lose
19,0,1,0,0,175,53,win
23,5,0,1,0,233,52,win
93,2,0,0,0,226,48,win
15,1,1,0,0,223,76,lose
15,7,0,1,0,216,44,lose
13,2,1,0,0,223,60,win
10,1,0,0,0,237,56,lose
17,4,1,1,0,227,64,win
18,1,1,0,0,262,60,win
15,0,0,0,0,232,44,win
17,3,0,0,0,226,61,lose
16,3,0,0,0,199,43,lose
18,4,0,0,0,187,36,lose
48,3,0,1,0,243,68,lose
11,1,0,1,0,229,48,win
17,0,0,0,0,216,42,lose
18,6,1,0,0,221,64,win
12,2,0,1,0,247,72,win
12,3,0,0,0,198,57,lose
14,4,1,0,0,227,60,win
18,2,0,0,0,212,64,win
17,2,0,0,0,232,52,lose
12,3,0,0,0,225,48,win
19,4,1,0,0,206,68,win
16,0,1,1,0,241,52,win
14,7,0,0,0,213,31,lose
17,4,1,0,0,218,52,lose
19,1,0,0,0,244,54,win
18,8,1,0,0,191,55,lose
35,4,1,1,1,200,48,win
16,5,0,0,0,224,51,lose
13,1,1,0,0,251,42,lose
16,3,1,0,0,196,48,lose
81,2,0,0,0,179,34,win
21,3,1,0,0,234,64,win
20,4,0,1,0,242,36,win
15,6,0,0,0,246,35,win
16,1,0,0,0,208,26,lose
16,1,0,0,0,208,63,win
185,2,0,0,0,184,52,win
17,6,1,0,0,201,40,win
15,2,0,0,0,220,52,win
44,5,1,1,0,225,48,lose
13,1,0,0,0,252,37,lose
14,3,1,0,0,206,59,lose
17,4,1,0,0,257,56,lose
15,4,0,0,0,206,64,lose
20,3,0,1,0,182,58,win
17,2,0,1,1,267,52,win
26,2,0,0,0,203,44,lose
16,3,1,0,0,219,45,win
24,4,1,1,0,186,58,win
13,5,0,0,0,258,48,win
19,6,1,1,0,236,60,win
12,3,0,1,1,229,43,win
17,3,1,1,1,197,50,win
12,1,0,0,0,217,60,lose
52,4,0,1,0,206,44,win
16,2,0,0,0,200,43,lose
20,4,0,0,0,223,68,win
59,2,0,0,0,258,46,win
19,3,0,0,0,218,40,lose
18,1,1,0,0,237,54,win
15,1,0,0,0,206,38,lose
11,4,0,1,0,231,41,win
13,4,1,0,0,223,72,win
95,4,1,0,1,244,51,lose
14,4,0,0,0,210,56,win
21,2,0,0,0,213,45,win
22,3,0,0,0,247,57,win
16,5,0,0,0,205,40,win
18,1,0,0,0,186,48,lose
16,2,0,0,0,209,56,lose
57,6,0,1,1,218,62,win
19,2,0,0,0,221,38,win
118,2,0,0,0,201,52,win
15,2,0,0,0,228,53,win
16,5,0,0,0,281,46,win
14,1,1,1,0,192,51,lose
17,3,0,0,0,218,43,win
16,5,0,1,0,225,44,lose
16,2,1,0,0,205,65,win
15,5,1,0,0,251,51,win
48,4,1,1,1,221,47,lose
17,4,1,0,0,244,42,lose
17,4,0,0,0,216,47,lose
14,0,0,0,0,213,64,win
18,2,0,0,0,218,44,win
14,5,0,1,0,229,44,lose
13,6,0,0,0,245,51,win
12,2,0,0,0,194,68,win
20,3,0,0,0,226,48,win
84,3,0,0,0,199,54,lose
16,2,0,1,1,207,44,win
18,6,0,0,0,252,44,win
12,3,1,1,1,234,52,lose
36,6,0,0,0,229,27,win
12,0,0,1,0,195,60,win
18,1,0,1,1,223,64,win
16,3,0,1,0,259,44,win
16,1,0,1,1,240,50,win
12,2,0,0,0,210,56,lose
15,4,0,0,0,222,44,lose
14,1,1,0,0,198,52,lose
37,1,1,0,0,213,71,win
18,2,0,0,0,226,64,lose
15,2,0,0,0,203,44,win
55,7,0,1,0,221,47,lose
13,6,1,0,1,254,52,win
11,1,0,0,0,216,56,lose
17,4,1,0,0,216,52,win
56,4,1,0,0,264,45,win
16,0,0,0,0,195,68,lose
13,1,0,1,0,226,34,win
17,8,0,0,0,230,44,lose
15,3,0,1,0,222,34,win
42,4,0,0,0,216,60,lose
16,0,0,0,0,186,31,lose
19,3,0,0,0,222,49,lose
46,1,0,1,0,218,64,win
17,1,1,0,0,246,68,win
15,2,1,1,1,185,56,win
13,1,1,0,0,218,48,win
14,0,0,0,0,198,44,lose
13,5,0,0,0,207,31,lose
18,2,1,1,0,231,59,win
21,4,1,1,0,246,65,win
17,2,1,0,0,204,40,win
15,2,1,0,0,182,61,lose
15,2,0,0,0,212,52,lose
13,4,1,0,0,215,56,win
34,6,0,0,0,200,51,win
21,1,0,1,1,211,51,win
15,5,1,0,0,206,47,lose
14,4,0,1,0,158,59,lose
19,3,1,0,0,208,68,win
21,6,1,1,0,250,59,lose
22,2,0,0,0,202,47,win
39,3,1,0,0,196,60,win
17,3,0,0,0,222,64,win
13,1,1,0,0,233,48,win
15,0,0,0,0,196,54,lose
15,1,0,1,0,179,46,lose
17,2,1,0,0,243,48,win
16,2,0,1,1,219,46,win
16,3,1,0,0,213,46,lose
52,2,1,0,0,213,51,win
13,1,1,0,0,228,43,lose
21,2,1,1,0,183,40,win
19,3,0,0,0,223,57,win
12,2,0,1,0,210,56,lose
18,5,0,0,0,187,46,win
54,3,0,0,0,202,50,lose
60,2,0,0,0,202,75,lose
18,2,0,0,0,221,52,win
39,0,1,0,0,214,37,lose
12,4,1,0,0,232,36,win
58,7,0,0,0,222,68,win
14,7,0,0,0,245,47,lose
10,0,0,0,0,167,44,lose
39,2,0,0,0,228,46,lose
18,4,1,1,1,243,48,win
15,1,0,1,0,207,52,win
31,3,0,0,0,256,53,lose
13,1,0,0,0,231,51,lose
19,6,1,0,0,260,44,lose
78,2,1,0,1,228,48,lose
41,5,1,0,0,205,44,win
15,2,1,0,1,205,48,lose
18,3,0,1,0,227,55,win
14,2,0,1,0,236,44,win
123,2,0,0,0,238,47,lose
13,6,0,1,0,194,44,win
31,1,1,0,0,234,54,win
15,3,0,0,0,244,48,lose
13,0,0,1,0,228,44,lose
15,3,1,0,0,229,64,win
44,4,0,0,0,208,56,win
