WardsPlaced,WardsDestroyed,Dragons,Heralds,TowersDestroyed,TotalMinionsKilled,TotalJungleMinionsKilled,Win
40,1,1,1,0,201,67,1
14,2,0,0,0,242,16,0
16,3,1,0,0,224,47,1
21,17,1,0,0,213,34,0
22,7,1,1,0,205,53,0
14,1,0,0,0,223,47,0
49,4,1,0,1,187,40,0
15,4,0,0,0,254,52,1
18,2,0,0,0,195,52,0
41,5,0,0,0,242,52,0
16,0,0,0,0,153,48,0
16,6,1,0,0,248,72,1
39,2,1,0,0,220,52,1
15,1,0,0,0,217,44,0
90,1,1,0,0,230,75,1
14,4,1,0,0,243,67,1
34,1,0,0,0,208,56,0
16,0,1,0,0,222,49,0
17,2,0,0,0,179,36,0
16,7,0,1,0,213,52,1
19,6,1,0,0,258,48,1
19,6,0,1,0,235,59,0
11,2,1,0,0,232,54,0
15,2,0,0,0,203,45,0
17,3,0,1,0,237,50,1
16,1,0,1,0,228,68,0
18,5,1,0,0,195,60,0
14,1,1,0,0,205,56,1
16,5,1,0,0,237,54,0
17,0,1,0,0,197,27,0
15,2,1,0,0,189,44,0
39,3,0,0,0,190,46,0
19,2,1,0,0,208,38,1
17,0,1,0,0,226,36,1
14,7,1,1,0,191,52,1
77,4,1,0,0,214,49,1
14,2,1,1,0,237,48,1
47,4,0,0,0,221,59,1
19,5,1,0,1,241,44,1
38,2,0,0,0,212,47,0
68,4,1,0,0,205,52,1
19,8,0,0,0,236,43,1
48,2,0,0,0,237,40,0
15,4,0,0,0,202,48,1
17,3,0,1,0,211,56,0
15,5,0,0,0,222,40,0
37,1,0,0,0,201,48,0
17,1,1,0,0,211,68,1
15,2,1,1,0,228,60,1
12,2,1,0,0,239,56,1
22,5,1,0,0,227,38,0
42,4,1,1,0,222,50,0
13,3,0,0,0,218,59,0
18,2,0,0,0,182,32,0
15,2,0,0,0,211,44,0
38,4,1,1,0,253,56,1
19,3,1,1,0,202,37,1
14,1,1,1,0,257,48,1
15,0,1,0,0,200,44,1
14,1,0,0,0,176,56,0
14,3,0,0,0,228,54,1
19,5,0,1,1,248,32,1
12,2,0,0,0,212,48,1
13,2,1,0,0,192,43,1
16,3,0,0,0,229,39,0
11,1,0,0,0,209,52,1
25,3,0,1,0,218,44,0
32,5,1,0,0,213,52,0
10,1,0,0,0,202,38,0
18,3,0,0,0,185,36,0
19,5,0,0,0,229,32,1
14,4,0,0,0,241,42,0
15,1,1,0,0,227,56,0
18,1,0,1,0,181,55,0
12,3,0,0,0,201,71,0
10,2,0,1,0,213,48,0
22,5,1,0,1,214,52,1
14,3,1,0,0,227,43,0
20,2,0,1,0,227,34,1
13,1,0,0,0,190,36,0
17,3,0,0,0,216,60,0
15,5,0,0,0,211,45,0
18,5,0,0,0,205,50,0
20,3,0,0,0,200,55,0
157,5,1,0,0,163,47,0
12,3,0,1,0,227,56,0
118,4,0,0,0,200,45,0
14,4,0,0,0,209,64,1
11,0,0,0,0,188,52,0
42,2,1,0,0,205,47,1
10,7,0,0,0,220,48,0
15,3,0,0,0,222,44,0
13,2,0,0,0,222,60,0
17,2,0,0,0,263,69,1
17,3,0,0,0,239,72,0
16,5,1,0,0,239,60,1
40,1,0,0,0,224,45,0
61,3,0,0,0,209,39,0
13,2,0,0,0,194,36,0
18,2,0,0,0,199,41,1
16,3,1,1,0,201,58,0
17,6,0,1,0,215,39,0
16,5,1,0,0,216,43,1
89,2,0,0,0,207,37,1
24,3,1,0,0,213,51,1
16,1,0,1,0,232,45,1
17,2,1,0,0,204,44,1
17,4,0,0,0,255,62,1
13,1,1,0,0,193,48,1
14,1,0,0,0,232,47,0
14,2,0,0,0,245,49,1
15,0,1,0,0,272,52,1
18,3,0,1,0,217,61,1
50,1,0,0,0,215,44,0
70,0,0,1,1,193,44,1
41,0,0,0,0,232,59,1
15,1,1,0,0,203,39,0
15,2,0,0,0,225,52,1
38,0,0,0,0,170,48,0
14,3,1,0,0,217,51,1
12,2,0,0,0,214,59,0
39,2,1,0,0,212,44,1
19,4,1,0,0,225,72,1
19,1,0,1,0,222,44,1
14,3,1,0,0,240,54,1
22,3,0,0,0,224,46,1
12,2,0,0,0,245,55,0
15,2,0,1,0,243,52,0
18,2,0,0,0,252,52,1
16,1,0,0,0,227,44,1
53,4,0,0,0,199,52,0
37,4,0,0,0,192,48,1
21,4,1,0,0,229,43,0
41,8,0,1,0,222,47,1
10,1,1,0,0,208,32,0
18,0,0,0,0,171,30,0
15,4,0,0,0,207,51,1
17,2,0,0,0,218,36,1
42,4,1,0,0,198,67,0
38,4,0,0,0,253,40,0
20,2,0,0,0,238,68,0
28,6,1,0,0,196,44,0
16,2,0,1,2,206,48,1
19,2,1,1,0,223,57,1
17,1,0,0,0,222,48,0
15,2,0,0,0,215,36,1
16,2,1,0,1,252,55,1
14,3,0,0,0,220,55,0
24,7,1,1,0,249,48,1
40,6,0,0,0,234,45,0
126,2,1,0,0,228,48,1
18,3,0,0,0,166,28,0
20,3,1,0,0,231,52,1
15,0,0,0,0,224,55,1
21,2,1,1,0,217,48,1
19,1,0,0,0,232,44,1
24,1,0,1,0,236,60,0
34,2,0,0,0,201,44,0
77,2,0,0,0,219,38,0
14,4,0,0,0,188,59,0
16,19,1,0,0,245,42,0
11,6,0,1,1,209,43,0
17,6,0,0,0,235,52,1
15,0,0,1,1,229,52,0
16,0,0,1,0,223,47,1
18,1,0,1,0,198,56,1
16,3,1,0,0,236,62,0
19,1,1,0,1,217,56,1
21,2,0,0,0,223,59,0
16,1,1,0,0,250,32,0
22,5,0,0,0,254,32,0
17,4,1,0,0,216,38,1
15,3,0,1,0,237,48,0
11,4,1,0,0,185,44,0
15,0,1,0,0,213,42,0
151,3,1,1,0,209,52,1
14,3,0,0,0,231,48,0
12,4,0,0,0,201,28,0
13,1,0,0,0,217,56,1
17,4,0,0,0,221,55,0
15,4,0,1,0,239,51,0
10,2,0,1,0,219,48,1
13,1,0,1,0,242,56,1
15,1,0,0,0,240,49,1
15,4,0,0,0,210,36,1
14,1,0,0,0,203,48,1
19,1,1,0,0,236,33,0
19,3,1,0,0,236,71,1
40,2,1,0,0,230,63,0
14,3,0,0,0,202,44,0
24,3,0,0,0,204,53,0
15,4,1,1,0,229,52,0
16,5,0,0,0,232,51,0
12,2,1,0,0,191,60,1
18,1,1,0,0,214,52,0
13,2,1,0,0,188,47,0
17,2,0,0,0,224,43,0
15,1,1,1,0,230,64,1
13,1,1,1,0,232,60,0
77,3,0,1,0,210,28,0
16,1,0,0,0,203,56,1
22,4,0,0,0,216,44,0
13,1,1,0,0,245,60,1
18,1,1,0,0,245,60,0
15,1,0,1,0,235,44,1
19,4,1,0,0,210,44,0
12,3,0,0,0,229,40,1
17,1,0,0,0,184,56,0
58,0,0,0,0,193,38,0
18,4,0,1,0,173,39,1
11,2,0,0,0,195,44,0
31,2,0,0,0,198,68,1
15,2,0,0,0,206,65,1
13,2,0,0,0,246,56,1
13,2,0,1,1,250,66,1
17,4,1,1,0,239,56,1
39,4,0,0,1,216,52,1
15,2,0,0,0,210,41,1
103,1,0,0,0,201,62,0
47,4,0,0,0,192,36,0
15,3,0,0,0,194,49,0
70,2,1,0,0,208,63,1
13,1,1,0,0,237,48,1
20,8,0,0,0,233,60,1
16,4,0,0,0,243,46,0
17,3,0,0,0,191,44,0
14,1,0,0,0,199,45,0
15,0,0,0,0,257,72,1
15,2,1,0,0,236,40,1
17,3,1,1,0,202,68,1
14,2,0,0,0,219,51,0
17,5,1,0,0,230,56,0
19,3,1,0,0,236,37,0
17,3,0,0,0,215,55,0
108,0,0,0,0,177,52,0
16,2,0,0,0,242,57,1
20,6,1,0,0,219,51,1
16,2,0,0,0,239,49,1
16,4,0,0,0,250,56,1
13,5,0,0,0,196,44,0
18,3,1,0,0,219,60,1
17,2,0,0,0,237,51,0
26,4,0,0,0,213,32,0
39,4,0,0,0,235,45,0
15,2,0,0,0,202,40,1
17,2,1,0,0,233,44,1
19,0,1,0,0,207,60,1
16,1,1,0,1,202,48,1
15,5,0,0,0,194,41,0
16,5,0,0,0,208,69,0
15,4,0,0,0,210,59,1
92,3,1,0,0,206,56,0
20,4,0,0,0,247,55,0
13,3,0,0,0,228,42,1
13,3,0,0,0,242,44,1
16,1,1,0,0,236,64,0
14,0,1,0,0,213,76,1
14,2,0,0,0,218,40,1
15,1,0,0,0,227,42,1
27,4,0,0,0,213,56,0
23,1,1,0,0,217,44,1
14,2,1,0,0,226,58,1
16,2,0,0,0,233,40,0
18,3,0,0,0,186,33,1
21,5,0,0,0,227,28,0
56,1,0,0,0,198,48,1
17,1,0,0,0,187,52,0
13,3,0,0,0,218,56,0
37,6,1,1,0,260,62,1
39,2,0,1,0,178,52,0
15,0,1,0,1,255,66,1
17,3,0,0,0,207,45,1
16,2,1,0,0,168,34,0
19,3,1,0,0,220,45,1
17,3,1,0,0,178,46,1
10,2,1,1,0,205,38,1
17,1,0,1,0,209,40,0
41,3,0,0,0,216,52,0
13,1,0,0,0,260,44,1
19,4,1,0,0,211,47,0
15,2,0,0,0,203,28,0
16,3,0,0,0,234,60,1
38,3,1,1,0,186,44,1
15,2,0,0,0,230,59,1
57,1,0,0,0,192,42,0
20,1,0,0,0,223,59,1
13,4,1,0,0,246,49,1
13,5,0,0,0,183,52,1
12,15,1,0,0,219,52,0
21,3,0,0,0,232,52,0
13,3,0,0,0,214,60,0
13,1,0,0,0,229,28,0
12,4,0,0,0,252,81,1
14,4,1,1,1,242,52,1
13,0,0,0,0,213,48,1
80,5,0,0,0,211,66,0
35,3,1,0,1,205,60,0
19,3,0,0,0,256,60,1
16,3,0,0,0,183,28,0
59,2,0,0,0,230,47,1
16,4,1,0,0,249,51,1
49,5,0,0,0,213,56,1
15,1,0,0,0,228,32,0
17,4,0,0,0,204,44,0
18,5,0,0,0,231,45,1
15,4,1,1,0,246,48,1
16,0,0,0,0,246,54,1
39,2,0,0,0,184,47,0
17,4,0,1,0,202,32,1
18,3,1,0,0,236,60,0
54,4,0,0,0,209,40,0
43,7,1,0,0,200,47,1
16,2,0,0,0,228,48,0
22,3,0,0,0,222,36,0
18,2,0,0,0,236,52,1
15,4,0,0,0,254,53,1
14,1,0,0,0,241,40,0
13,1,0,0,0,234,46,0
20,4,1,1,0,249,52,1
14,3,0,1,0,230,53,1
41,0,1,0,0,191,54,1
14,2,1,0,0,247,44,0
22,1,0,0,0,215,59,0
15,2,1,1,1,213,40,1
16,1,0,0,0,236,48,0
13,3,0,0,0,215,43,0
16,3,0,1,0,247,57,1
74,0,1,1,0,229,64,1
13,2,1,0,0,220,56,0
10,4,0,0,0,208,63,1
15,3,0,0,0,250,52,1
54,2,1,1,0,261,50,0
79,1,0,0,0,158,28,0
18,0,0,0,0,221,36,0
17,2,0,0,0,195,44,0
15,4,0,0,0,217,52,0
57,1,1,0,0,242,56,0
57,6,1,1,0,194,48,1
13,3,0,1,0,184,35,1
15,1,1,0,0,203,34,0
15,1,1,0,0,242,52,1
48,3,0,0,0,200,52,0
19,1,1,0,0,203,55,0
23,5,1,0,0,228,52,1
16,4,1,0,0,227,56,0
21,2,0,0,0,245,53,1
15,1,0,0,0,218,40,1
22,1,0,0,0,209,55,0
22,2,0,0,0,180,49,1
16,3,0,0,0,218,48,0
25,4,0,1,0,220,37,0
12,2,0,0,0,250,49,1
17,6,0,0,0,221,50,1
16,2,0,0,0,212,68,0
20,2,0,1,0,217,43,1
15,2,0,0,0,243,64,0
15,3,0,1,0,242,59,1
16,3,0,0,0,210,56,0
47,1,1,0,0,260,54,0
41,4,1,0,0,213,59,0
18,2,1,0,0,218,62,1
20,3,0,0,0,239,47,0
43,3,0,0,0,187,28,0
15,2,1,0,0,220,52,0
15,2,0,0,0,228,49,0
34,4,0,0,0,218,48,0
16,3,0,1,0,259,60,1
10,2,0,0,0,170,45,0
12,3,0,0,0,205,52,0
12,2,0,1,0,238,80,1
16,4,1,0,0,261,52,1
16,4,0,0,0,252,40,1
15,4,0,0,0,204,56,0
12,3,1,0,0,168,35,0
13,2,1,0,0,232,62,1
11,3,0,0,0,220,44,1
16,0,0,0,0,247,56,1
11,5,0,0,0,201,51,0
16,2,0,0,0,175,40,0
15,2,0,0,0,252,42,1
16,2,0,1,0,203,60,0
19,2,0,0,0,185,44,0
26,1,1,0,0,195,45,1
15,4,1,0,0,240,64,1
16,1,0,0,0,248,57,0
13,4,0,0,0,239,46,1
17,5,1,0,0,223,44,0
19,1,0,0,0,223,44,1
51,5,0,0,0,195,68,0
13,4,1,0,0,257,52,1
40,3,0,0,0,214,36,1
18,5,1,0,0,241,40,0
42,3,0,0,0,197,47,0
34,6,0,0,0,208,47,1
15,1,0,0,0,217,55,1
37,5,0,0,0,213,52,0
18,5,1,1,0,241,52,1
15,1,0,0,0,208,35,0
19,2,1,0,0,242,56,1
18,2,1,0,0,229,38,1
13,1,1,1,0,196,56,1
17,3,0,0,0,195,52,0
15,0,1,0,0,237,73,1
18,4,0,0,0,210,44,0
15,3,1,0,0,199,45,1
89,2,0,0,0,218,54,0
15,1,0,0,0,194,60,0
53,3,1,0,0,222,41,0
36,3,0,1,0,255,68,1
19,2,0,1,0,191,48,0
10,0,0,1,0,203,48,0
11,0,0,0,0,209,39,1
12,1,0,0,0,183,66,0
13,2,0,0,0,215,31,0
17,4,0,0,0,248,65,1
14,1,0,0,0,203,43,0
15,1,1,0,0,225,62,0
22,5,1,0,0,238,48,0
15,3,1,1,0,215,46,0
16,1,0,0,0,220,55,0
14,3,1,0,0,230,36,1
17,3,0,1,0,233,55,1
40,3,1,0,0,190,65,0
18,1,0,0,0,197,39,0
15,1,0,0,0,251,40,1
14,3,0,0,0,219,52,0
51,4,0,0,0,239,54,1
11,1,0,0,0,219,40,0
16,1,1,1,0,174,64,0
37,3,1,0,0,242,48,0
19,3,0,0,0,244,40,1
13,6,0,0,0,194,69,0
13,1,0,0,0,199,72,1
50,4,1,0,0,226,56,1
13,3,0,0,0,268,52,1
21,2,0,0,0,206,51,0
17,2,0,0,0,203,45,0
41,4,0,1,0,202,33,0
18,2,0,1,0,159,26,0
14,3,0,0,0,227,40,0
16,2,1,0,0,218,42,1
18,2,0,0,0,221,58,0
27,1,0,0,0,224,66,0
15,2,0,0,0,192,38,0
17,3,0,1,1,229,60,1
10,0,0,0,0,216,55,0
70,6,1,0,0,210,63,0
18,2,0,0,0,192,44,0
14,0,0,0,0,246,36,0
17,5,0,0,0,220,30,0
16,3,1,0,0,206,36,0
18,4,0,0,0,200,37,1
16,4,0,1,0,207,60,1
14,3,1,0,0,231,44,1
86,4,1,0,0,213,49,1
15,6,0,0,0,195,44,0
19,5,1,0,0,258,63,1
16,3,1,0,0,222,44,1
12,2,0,0,0,217,69,0
17,1,1,0,0,205,62,0
17,3,0,0,0,241,42,1
15,1,1,1,0,240,52,1
144,4,1,0,0,230,42,0
38,3,1,0,0,177,59,1
22,3,0,0,0,205,31,1
29,2,0,0,0,196,60,1
16,0,1,0,0,234,60,1
16,4,1,0,0,205,62,0
14,4,0,0,0,210,39,0
16,5,0,1,0,217,42,1
15,3,0,0,0,206,65,0
14,3,0,1,0,246,40,1
41,22,0,0,0,212,46,0
21,4,0,0,0,224,64,0
14,6,0,0,0,220,48,0
16,3,0,0,0,245,50,1
13,0,1,0,0,233,60,1
13,1,0,0,0,215,44,1
15,4,1,1,0,187,49,1
15,2,1,0,0,254,53,1
12,4,0,1,0,211,44,0
13,4,0,0,0,231,43,1
35,5,1,0,0,224,60,1
12,0,0,1,0,207,48,0
14,3,0,0,0,169,52,0
15,3,1,0,0,229,56,0
38,2,1,0,0,165,56,0
83,3,0,0,0,250,52,0
17,5,0,0,0,209,52,0
16,3,1,0,0,216,52,1
63,1,0,0,0,246,65,0
16,3,0,0,0,242,55,1
14,2,0,0,0,247,62,0
17,3,0,0,0,211,48,0
17,1,1,0,0,240,48,1
11,2,0,0,0,234,58,0
13,0,1,0,0,228,44,1
18,4,1,0,0,213,45,1
18,4,1,0,0,246,52,1
11,0,0,0,0,216,46,0
15,4,0,1,0,190,40,1
19,1,0,1,0,222,39,0
13,1,1,1,0,214,72,1
13,3,0,0,0,221,55,0
18,3,0,0,0,218,52,1
19,2,0,0,0,192,36,1
12,2,1,1,0,202,57,1
12,0,0,0,0,182,64,0
12,4,1,0,0,229,51,1
14,0,1,0,0,211,44,0
18,4,1,0,0,248,61,1
17,6,1,0,0,203,51,1
53,1,0,1,0,193,50,0
16,2,1,0,0,204,44,0
47,0,0,0,0,205,48,1
15,5,0,0,0,263,64,1
19,5,0,0,0,234,44,1
129,17,1,0,0,185,58,1
23,4,1,0,0,247,40,1
29,1,0,0,0,247,52,1
15,13,0,1,0,240,55,0
16,4,1,0,0,223,44,1
18,2,0,0,0,201,49,1
15,2,0,0,0,232,36,1
17,8,0,0,0,216,44,1
14,6,0,0,0,222,46,0
17,4,0,0,0,244,52,0
22,1,0,1,0,238,48,1
25,4,0,0,0,226,66,0
12,3,0,0,0,216,60,0
17,2,1,1,0,217,48,0
15,4,0,1,0,233,53,1
14,4,1,0,0,211,49,1
12,2,1,0,0,214,48,0
15,4,0,0,0,228,40,1
17,5,0,0,0,220,44,1
37,1,1,0,0,179,36,1
19,6,1,0,0,202,52,0
17,4,1,0,0,204,52,1
37,4,0,0,0,204,49,1
16,2,0,0,0,209,40,0
15,3,0,0,0,247,48,1
19,1,1,0,0,244,47,0
17,2,0,0,0,226,48,1
85,0,1,0,0,208,50,0
16,0,1,1,0,212,60,1
16,4,0,0,0,235,60,1
18,2,0,0,0,156,32,0
26,3,0,1,0,210,42,1
15,4,0,1,0,217,40,0
19,7,0,0,0,243,48,0
14,2,0,0,0,199,36,1
13,1,0,0,0,171,44,0
15,3,0,0,0,197,50,0
12,3,0,0,0,178,28,0
21,6,1,0,0,237,80,1
17,2,0,0,0,233,42,0
13,1,0,0,0,241,41,0
20,3,1,0,1,231,38,1
13,1,0,0,0,213,28,0
66,2,0,1,0,212,51,1
22,4,1,0,0,197,53,1
13,2,0,0,0,212,48,0
16,0,1,0,0,228,56,1
18,1,1,1,0,234,68,1
50,2,0,0,0,222,84,0
48,4,1,0,0,201,24,0
17,16,0,0,0,256,43,0
16,3,0,0,0,189,55,1
10,3,0,0,0,222,55,0
15,3,0,0,0,220,62,0
16,5,0,0,0,225,60,0
16,11,0,0,0,226,60,1
15,2,0,0,0,198,59,0
13,4,0,1,0,198,48,0
56,1,0,0,0,258,69,0
19,3,0,0,0,212,45,1
38,1,0,0,0,173,48,0
21,4,1,0,0,229,64,0
15,4,0,0,0,248,51,1
16,2,0,0,0,217,55,0
20,1,1,0,0,249,52,1
26,3,0,0,0,242,52,0
12,1,0,0,0,215,40,1
15,16,1,0,0,242,47,1
16,5,1,0,0,198,36,0
19,0,1,0,0,233,48,0
53,5,0,0,0,207,44,0
15,3,0,0,0,214,56,1
45,3,0,0,0,190,56,0
13,1,1,0,0,204,64,1
60,3,1,0,0,221,51,0
17,5,1,0,0,194,51,1
15,2,1,0,0,211,58,0
48,0,1,0,0,195,72,1
15,1,0,0,0,232,56,0
17,1,0,0,0,208,44,0
16,3,0,1,0,220,36,1
12,1,0,0,0,204,42,0
20,1,1,1,0,225,66,0
18,1,1,0,0,206,64,1
37,3,0,1,0,235,48,0
16,0,0,0,0,188,31,0
15,7,0,0,0,202,52,0
152,4,1,0,0,233,60,0
44,1,1,0,0,172,62,0
18,1,0,1,0,207,44,1
17,4,1,0,0,217,56,0
16,2,0,0,0,216,40,0
16,1,1,0,0,241,60,0
16,7,0,0,0,218,60,0
12,0,0,0,0,216,69,0
23,3,0,0,0,184,40,1
15,2,1,0,0,225,48,1
11,0,0,0,0,188,39,1
20,3,1,0,1,195,44,1
15,3,0,0,0,218,47,0
14,1,0,0,0,224,60,0
17,2,0,0,0,237,83,1
17,4,0,1,1,247,48,1
15,5,1,0,0,235,55,1
42,4,0,0,0,212,51,1
18,7,1,0,0,267,39,1
26,5,1,0,0,234,55,1
15,0,0,0,0,219,50,1
16,1,1,0,0,207,44,0
14,2,0,0,0,240,59,1
14,1,0,0,0,220,52,0
38,2,0,0,0,183,42,0
128,3,1,0,0,232,50,0
14,0,1,0,0,245,64,1
20,2,1,1,0,160,48,0
73,2,0,1,0,201,62,0
18,0,1,0,0,209,52,0
50,5,0,0,0,237,74,1
18,4,0,0,0,229,60,0
17,6,0,0,0,224,37,1
18,3,1,1,0,236,55,0
14,0,1,1,0,204,76,1
20,5,1,0,0,229,46,1
15,1,0,1,0,229,58,1
13,5,0,0,0,197,41,0
12,2,0,1,0,218,52,0
58,2,1,0,0,223,61,1
16,6,0,0,0,243,40,0
21,2,0,0,0,213,56,1
19,2,1,1,0,232,53,1
18,5,1,0,0,245,44,1
8,1,0,0,0,167,38,0
28,3,0,0,0,242,57,1
16,3,1,0,0,183,31,1
16,7,1,0,0,224,56,0
40,3,0,0,0,191,44,0
37,4,0,0,0,227,46,0
38,0,0,0,0,232,68,1
16,2,0,0,0,234,44,0
16,4,1,0,0,222,47,0
17,3,0,0,0,242,34,0
15,2,0,1,0,226,40,0
17,3,0,0,0,206,51,1
12,3,1,0,0,214,60,1
17,1,0,0,0,213,43,1
11,2,0,0,0,223,44,0
13,3,1,0,0,247,51,1
14,3,0,0,0,233,51,0
20,4,1,0,0,206,50,0
12,4,1,0,0,220,60,1
16,2,0,0,0,230,56,0
14,2,0,0,0,215,63,1
37,0,0,0,0,214,59,0
16,4,1,1,0,196,54,0
32,2,0,0,0,178,49,0
33,2,0,0,0,203,49,0
14,2,0,0,0,226,37,1
16,2,1,0,0,190,60,1
17,5,0,0,0,209,52,0
15,4,0,0,0,206,56,1
16,1,1,0,0,195,45,1
22,3,1,0,0,218,55,1
20,2,1,0,0,223,73,0
53,2,0,0,0,238,44,0
20,1,0,1,0,246,56,1
18,2,1,0,0,237,43,1
14,3,0,0,0,202,38,0
57,2,0,0,0,223,45,0
35,6,1,0,0,207,57,1
26,5,1,0,0,208,52,1
14,4,0,0,0,230,64,1
14,0,1,0,0,236,72,1
13,2,0,0,0,205,44,0
33,2,0,0,0,226,67,1
17,4,1,0,0,217,50,1
53,2,0,0,0,227,56,0
18,3,1,0,0,190,60,0
16,3,1,0,0,218,44,1
34,1,1,1,0,190,59,1
32,2,0,1,0,214,40,0
12,2,0,1,0,208,55,0
18,1,0,1,0,207,56,0
11,3,0,0,0,204,51,0
38,4,1,0,0,200,56,0
16,1,1,0,0,235,60,1
15,5,0,0,0,244,60,1
29,2,1,1,1,230,65,1
14,1,0,0,0,206,44,0
16,6,1,1,0,199,56,1
12,2,0,0,0,246,41,1
14,2,0,1,0,226,45,1
17,2,0,0,0,180,52,0
13,1,1,0,0,187,45,0
16,2,0,0,0,217,44,1
16,1,0,1,0,206,44,0
18,4,0,0,0,235,47,1
42,2,0,0,0,219,54,0
13,4,0,0,0,212,44,0
16,5,0,0,0,169,52,0
16,3,1,0,0,259,31,1
14,2,1,0,0,220,56,1
15,0,0,0,0,253,32,0
17,2,0,1,0,227,57,0
18,4,0,0,0,227,44,0
16,2,0,0,0,207,44,1
87,2,1,0,0,198,52,1
18,4,1,0,0,244,72,0
17,3,1,0,0,186,60,1
20,5,0,0,0,241,47,0
18,5,0,0,0,256,44,1
11,2,0,0,0,230,60,1
16,5,0,0,0,243,67,1
13,3,0,0,0,203,38,1
17,2,1,0,0,198,48,0
15,3,0,0,0,221,76,1
18,2,0,0,0,239,48,1
14,0,0,1,0,199,60,0
17,4,0,0,0,255,55,1
13,1,0,0,0,216,52,0
14,1,0,0,0,246,50,1
122,4,0,1,1,216,44,1
19,5,0,1,0,235,40,0
15,1,0,0,0,180,42,0
15,4,0,0,0,191,45,1
16,2,0,0,0,199,41,0
18,4,0,0,0,212,35,0
81,2,0,0,0,257,76,1
17,7,0,0,0,235,56,0
22,3,0,0,0,212,42,0
13,2,1,0,0,251,56,1
16,4,1,0,0,223,47,0
59,2,1,0,0,250,58,1
94,4,0,1,0,208,34,0
42,5,0,0,0,214,48,0
13,1,0,0,0,197,48,0
16,4,0,0,0,195,53,0
42,5,0,0,0,220,33,1
15,4,1,0,0,208,40,0
9,1,0,1,1,221,63,1
82,2,1,1,0,208,73,1
17,3,1,0,0,208,48,0
250,4,0,1,0,209,44,1
15,1,1,0,0,248,52,0
15,1,1,0,0,190,51,0
37,2,1,0,0,190,59,0
17,7,1,0,0,232,34,0
13,4,1,0,0,207,36,1
42,2,0,1,0,243,54,0
22,3,0,1,0,209,48,0
143,2,1,0,0,214,60,1
23,1,1,1,1,170,60,1
21,3,1,0,0,226,52,1
14,4,1,0,0,204,48,0
12,5,0,0,0,251,52,0
17,1,0,0,0,216,48,1
20,1,1,0,0,246,49,1
16,1,1,0,0,178,58,0
19,1,0,0,0,268,52,1
14,6,0,0,0,180,43,0
15,1,0,0,0,194,72,1
16,2,1,0,0,249,59,1
16,5,0,0,0,224,75,1
18,3,1,0,0,259,50,1
84,1,0,0,0,227,40,0
17,3,0,1,0,204,50,1
13,0,0,0,0,197,43,0
87,3,1,1,0,216,68,1
17,2,0,0,0,167,54,0
33,4,1,0,0,207,44,0
20,4,1,0,0,252,59,1
15,1,1,1,0,164,45,1
41,4,1,0,0,241,55,1
14,1,0,1,0,170,61,1
13,3,1,1,1,216,64,1
16,3,1,0,0,244,68,1
22,2,0,0,0,218,59,1
15,3,0,0,0,231,35,1
16,2,0,0,0,225,44,0
45,5,1,0,0,204,51,0
13,3,0,0,0,215,56,1
17,6,1,0,1,219,48,1
17,2,1,0,0,227,48,0
13,1,1,1,0,233,52,1
17,3,1,1,0,187,59,0
16,1,0,0,0,212,69,1
11,2,0,0,0,209,39,1
37,4,0,0,1,240,48,1
15,0,0,1,0,204,47,0
15,6,1,0,0,212,67,1
19,4,0,0,0,224,35,1
15,1,1,1,0,262,56,1
17,5,0,1,0,245,59,0
23,4,1,0,0,252,47,1
18,1,1,1,0,205,55,0
22,3,1,1,0,231,60,1
18,3,1,0,0,219,60,1
57,0,1,0,0,238,80,1
11,3,0,0,0,237,52,0
13,2,0,0,0,239,53,0
13,1,0,1,0,220,51,0
18,3,0,0,0,233,35,0
16,0,1,0,0,224,40,0
23,5,1,0,0,241,54,1
20,3,1,0,0,166,48,1
40,5,0,1,0,201,43,1
11,3,0,0,0,200,32,0
16,2,1,0,0,219,49,1
10,2,0,0,0,195,41,0
15,1,0,0,0,208,47,1
83,3,1,0,0,236,55,0
11,2,1,1,1,224,56,1
17,3,1,0,0,214,58,1
15,17,0,0,0,216,28,0
16,1,0,0,0,226,45,0
18,3,1,0,0,187,60,1
20,9,0,0,0,208,40,1
21,2,1,0,0,197,56,0
12,0,0,1,0,211,44,1
13,4,0,1,0,207,37,0
35,2,0,0,0,189,60,1
15,3,1,0,0,217,60,0
22,3,0,0,0,188,40,0
13,2,0,0,0,194,36,1
18,15,1,1,0,187,59,0
12,0,1,0,0,210,48,0
16,3,1,0,0,196,61,1
15,5,1,0,0,197,63,0
13,1,1,0,0,229,64,1
17,0,0,0,0,220,40,0
14,3,0,0,0,214,45,0
18,0,0,0,0,220,52,0
15,1,0,0,0,204,52,0
21,2,1,0,0,227,64,1
12,1,0,0,0,214,49,0
17,3,0,0,0,193,33,0
17,2,0,0,0,208,60,1
16,5,0,0,0,187,46,1
23,1,1,1,0,239,73,1
93,1,1,1,0,220,48,1
14,3,1,0,0,227,60,1
87,3,1,0,0,193,52,0
16,1,0,0,0,222,46,0
18,2,0,0,0,207,55,0
22,3,1,0,0,217,57,1
13,1,0,1,0,229,39,0
13,0,0,0,0,231,46,0
17,2,0,0,0,212,48,0
17,3,0,0,0,219,32,0
13,3,0,1,0,218,68,1
16,4,0,0,0,244,46,1
45,2,1,0,0,189,52,1
19,5,0,0,0,191,41,0
26,3,0,0,0,193,37,0
14,3,1,0,0,225,39,1
